Index,roll_number,batch_year,branch,student_name,gender,board_of_education,number_of_courses,pursuing_year,current_sem_pursuing,name_of_subjects_enrolled,grade_per_subject,extracurricular_activities,student_absence_days,Minor1,Minor 2,End Semester,cgpa,email
22,se16ueee23,2016,Electrical and Electronics,fazia,female,Other,7,1,2,French,B,Research Work,16,22.17378962,3.301826917,75.98061119,9,fazia@gmail.com
23,se16ueee24,2016,Electrical and Electronics,fornta,female,CBSE,7,1,2,Economics,A+,Indoor Games,5,20.94867134,18.054669,68.86470465,5.23,fornta@gmail.com
23,se16ueee24,2016,Electrical and Electronics,fornta,female,CBSE,7,1,2,Electrical,A,Indoor Games,5,20.98054703,26.67052841,11.82747613,5.23,fornta@gmail.com
23,se16ueee24,2016,Electrical and Electronics,fornta,female,CBSE,7,1,2,Maths,C+,Indoor Games,5,25.51530023,17.0044329,11.05381465,5.23,fornta@gmail.com
23,se16ueee24,2016,Electrical and Electronics,fornta,female,CBSE,7,1,2,Engineering Drawing,F,Indoor Games,5,19.2735141,1.432795441,22.99403292,5.23,fornta@gmail.com
23,se16ueee24,2016,Electrical and Electronics,fornta,female,CBSE,7,1,2,Workshop Practice,D,Indoor Games,5,27.02436769,22.11842274,80.17189928,5.23,fornta@gmail.com
23,se16ueee24,2016,Electrical and Electronics,fornta,female,CBSE,7,1,2,Biology,C+,Indoor Games,5,28.71747368,7.329773352,84.74752205,5.23,fornta@gmail.com
23,se16ueee24,2016,Electrical and Electronics,fornta,female,CBSE,7,1,2,French,A+,Indoor Games,5,10.71460514,22.77632452,42.70677731,5.23,fornta@gmail.com
24,se16ueee25,2016,Electrical and Electronics,gurprit,male,CBSE,7,1,2,Workshop Practice,A+,Indoor Games,8,10.32835354,21.1118966,77.69868721,8.7,gurprit@gmail.com
24,se16ueee25,2016,Electrical and Electronics,gurprit,male,CBSE,7,1,2,Electrical,A+,Indoor Games,8,13.79389524,5.216999068,29.91079868,8.7,gurprit@gmail.com
24,se16ueee25,2016,Electrical and Electronics,gurprit,male,CBSE,7,1,2,Maths,D,Indoor Games,8,9.303695403,26.46022523,3.126151082,8.7,gurprit@gmail.com
24,se16ueee25,2016,Electrical and Electronics,gurprit,male,CBSE,7,1,2,Biology,F,Indoor Games,8,14.8665793,26.36792251,23.87621724,8.7,gurprit@gmail.com
24,se16ueee25,2016,Electrical and Electronics,gurprit,male,CBSE,7,1,2,Economics,F,Indoor Games,8,29.02262808,10.27729091,75.79819766,8.7,gurprit@gmail.com
24,se16ueee25,2016,Electrical and Electronics,gurprit,male,CBSE,7,1,2,French,C,Indoor Games,8,20.45571045,18.51810946,41.43733898,8.7,gurprit@gmail.com
24,se16ueee25,2016,Electrical and Electronics,gurprit,male,CBSE,7,1,2,Engineering Drawing,B+,Indoor Games,8,1.174290391,21.71179315,64.54046236,8.7,gurprit@gmail.com
25,se16ueee26,2016,Electrical and Electronics,hongsi,female,CBSE,7,1,2,Biology,C+,Others,23,23.67701193,14.29572378,35.54676843,4.44,hongsi@gmail.com
25,se16ueee26,2016,Electrical and Electronics,hongsi,female,CBSE,7,1,2,Workshop Practice,B,Others,23,6.757423178,21.50243233,78.14597617,4.44,hongsi@gmail.com
25,se16ueee26,2016,Electrical and Electronics,hongsi,female,CBSE,7,1,2,Maths,C+,Others,23,3.913029594,24.24618666,11.16139564,4.44,hongsi@gmail.com
25,se16ueee26,2016,Electrical and Electronics,hongsi,female,CBSE,7,1,2,Electrical,B+,Others,23,25.71254805,18.51262128,54.21107948,4.44,hongsi@gmail.com
25,se16ueee26,2016,Electrical and Electronics,hongsi,female,CBSE,7,1,2,Engineering Drawing,C+,Others,23,4.201051426,10.67402714,45.26135674,4.44,hongsi@gmail.com
25,se16ueee26,2016,Electrical and Electronics,hongsi,female,CBSE,7,1,2,Economics,C,Others,23,8.319985276,18.46194662,70.22316694,4.44,hongsi@gmail.com
25,se16ueee26,2016,Electrical and Electronics,hongsi,female,CBSE,7,1,2,French,C+,Others,23,16.89392582,20.94566146,17.11399183,4.44,hongsi@gmail.com
26,se16ueee27,2016,Electrical and Electronics,iram,female,Other,7,1,2,Electrical,B+,Outdoor Games,29,1.980596191,19.89001892,10.94945804,5.14,iram@gmail.com
26,se16ueee27,2016,Electrical and Electronics,iram,female,Other,7,1,2,Engineering Drawing,C,Outdoor Games,29,20.15189666,29.67525572,67.47146589,5.14,iram@gmail.com
26,se16ueee27,2016,Electrical and Electronics,iram,female,Other,7,1,2,Maths,A+,Outdoor Games,29,26.24114123,26.87708507,54.9651952,5.14,iram@gmail.com
26,se16ueee27,2016,Electrical and Electronics,iram,female,Other,7,1,2,Workshop Practice,B,Outdoor Games,29,7.664386669,8.796785472,96.47611145,5.14,iram@gmail.com
26,se16ueee27,2016,Electrical and Electronics,iram,female,Other,7,1,2,Biology,B,Outdoor Games,29,29.72242178,23.32272856,97.70898512,5.14,iram@gmail.com
26,se16ueee27,2016,Electrical and Electronics,iram,female,Other,7,1,2,Economics,C+,Outdoor Games,29,27.13744032,20.51805666,92.04699901,5.14,iram@gmail.com
26,se16ueee27,2016,Electrical and Electronics,iram,female,Other,7,1,2,French,C,Outdoor Games,29,21.13667471,4.993752862,50.81623197,5.14,iram@gmail.com
27,se16ueee28,2016,Electrical and Electronics,jagrti,female,CBSE,7,1,2,Workshop Practice,A+,Social Services,28,27.98502207,13.25306977,4.574148671,9.2,jagrti@gmail.com
27,se16ueee28,2016,Electrical and Electronics,jagrti,female,CBSE,7,1,2,Engineering Drawing,D,Social Services,28,10.66226523,24.70537994,85.8219006,9.2,jagrti@gmail.com
27,se16ueee28,2016,Electrical and Electronics,jagrti,female,CBSE,7,1,2,Economics,C+,Social Services,28,5.065859467,5.424621394,85.47763741,9.2,jagrti@gmail.com
27,se16ueee28,2016,Electrical and Electronics,jagrti,female,CBSE,7,1,2,Biology,D,Social Services,28,10.29050179,10.02210455,69.66344987,9.2,jagrti@gmail.com
27,se16ueee28,2016,Electrical and Electronics,jagrti,female,CBSE,7,1,2,Maths,D,Social Services,28,13.46304368,17.24695677,1.45555843,9.2,jagrti@gmail.com
27,se16ueee28,2016,Electrical and Electronics,jagrti,female,CBSE,7,1,2,French,A+,Social Services,28,12.22390182,14.64757276,89.3858645,9.2,jagrti@gmail.com
27,se16ueee28,2016,Electrical and Electronics,jagrti,female,CBSE,7,1,2,Electrical,A,Social Services,28,1.227748508,2.356819572,92.89043076,9.2,jagrti@gmail.com
28,se16ueee29,2016,Electrical and Electronics,jaimati,female,CBSE,7,1,2,Engineering Drawing,A+,Research Work,16,25.23065537,14.12391394,84.04406169,5.3,jaimati@gmail.com
28,se16ueee29,2016,Electrical and Electronics,jaimati,female,CBSE,7,1,2,Maths,A+,Research Work,16,24.73339259,28.21912178,77.48529928,5.3,jaimati@gmail.com
28,se16ueee29,2016,Electrical and Electronics,jaimati,female,CBSE,7,1,2,Workshop Practice,C+,Research Work,16,10.93013249,27.75287379,82.11460064,5.3,jaimati@gmail.com
28,se16ueee29,2016,Electrical and Electronics,jaimati,female,CBSE,7,1,2,Electrical,F,Research Work,16,21.11025112,25.24016634,34.81987869,5.3,jaimati@gmail.com
28,se16ueee29,2016,Electrical and Electronics,jaimati,female,CBSE,7,1,2,Economics,B+,Research Work,16,14.07349441,6.472408765,91.72817664,5.3,jaimati@gmail.com
28,se16ueee29,2016,Electrical and Electronics,jaimati,female,CBSE,7,1,2,Biology,F,Research Work,16,6.966368865,2.266848396,97.4496403,5.3,jaimati@gmail.com
28,se16ueee29,2016,Electrical and Electronics,jaimati,female,CBSE,7,1,2,French,C,Research Work,16,8.906808884,10.2271358,55.28636361,5.3,jaimati@gmail.com
2,se16ueee3,2016,Electrical and Electronics,afridi,male,ICSE,7,1,2,Maths,B,Social Services,20,6.827736702,28.81529991,81.69702928,8.03,afridi@gmail.com
2,se16ueee3,2016,Electrical and Electronics,afridi,male,ICSE,7,1,2,Biology,D,Social Services,20,23.96722714,21.62898633,54.45915675,8.03,afridi@gmail.com
2,se16ueee3,2016,Electrical and Electronics,afridi,male,ICSE,7,1,2,Engineering Drawing,F,Social Services,20,18.04381343,22.77820743,85.41850682,8.03,afridi@gmail.com
2,se16ueee3,2016,Electrical and Electronics,afridi,male,ICSE,7,1,2,Electrical,B+,Social Services,20,6.112049625,17.15087658,87.21208966,8.03,afridi@gmail.com
2,se16ueee3,2016,Electrical and Electronics,afridi,male,ICSE,7,1,2,Workshop Practice,D,Social Services,20,8.163928988,27.21856397,56.27311993,8.03,afridi@gmail.com
2,se16ueee3,2016,Electrical and Electronics,afridi,male,ICSE,7,1,2,Economics,B,Social Services,20,16.05274409,25.98220237,13.28063895,8.03,afridi@gmail.com
2,se16ueee3,2016,Electrical and Electronics,afridi,male,ICSE,7,1,2,French,B+,Social Services,20,10.37191337,27.02130593,71.10096035,8.03,afridi@gmail.com
29,se16ueee30,2016,Electrical and Electronics,jaspal,male,ICSE,7,1,2,Economics,F,Indoor Games,3,23.13881336,22.01707317,90.90189401,7.28,jaspal@gmail.com
29,se16ueee30,2016,Electrical and Electronics,jaspal,male,ICSE,7,1,2,Engineering Drawing,C+,Indoor Games,3,20.6119923,24.88645246,59.66109964,7.28,jaspal@gmail.com
29,se16ueee30,2016,Electrical and Electronics,jaspal,male,ICSE,7,1,2,Workshop Practice,A+,Indoor Games,3,6.97793192,13.2766462,85.49564209,7.28,jaspal@gmail.com
29,se16ueee30,2016,Electrical and Electronics,jaspal,male,ICSE,7,1,2,Maths,D,Indoor Games,3,22.70588894,15.2916658,97.63054749,7.28,jaspal@gmail.com
29,se16ueee30,2016,Electrical and Electronics,jaspal,male,ICSE,7,1,2,French,C,Indoor Games,3,27.69778856,28.68356385,13.33420419,7.28,jaspal@gmail.com
29,se16ueee30,2016,Electrical and Electronics,jaspal,male,ICSE,7,1,2,Biology,C+,Indoor Games,3,13.47192816,1.403083017,85.36484898,7.28,jaspal@gmail.com
29,se16ueee30,2016,Electrical and Electronics,jaspal,male,ICSE,7,1,2,Electrical,C,Indoor Games,3,25.15103374,18.32280755,10.88803441,7.28,jaspal@gmail.com
30,se16ueee31,2016,Electrical and Electronics,jayshing,male,Other,7,1,2,Electrical,A+,Club Activities,7,28.55032147,2.385831605,81.63815899,5.34,jayshing@gmail.com
30,se16ueee31,2016,Electrical and Electronics,jayshing,male,Other,7,1,2,Workshop Practice,B,Club Activities,7,20.17761396,28.71837214,4.926094446,5.34,jayshing@gmail.com
30,se16ueee31,2016,Electrical and Electronics,jayshing,male,Other,7,1,2,Biology,F,Club Activities,7,6.018746002,16.46553995,13.57127128,5.34,jayshing@gmail.com
30,se16ueee31,2016,Electrical and Electronics,jayshing,male,Other,7,1,2,Economics,B+,Club Activities,7,24.59930881,26.82374365,21.3904853,5.34,jayshing@gmail.com
30,se16ueee31,2016,Electrical and Electronics,jayshing,male,Other,7,1,2,French,F,Club Activities,7,18.66859743,12.36558333,80.10966599,5.34,jayshing@gmail.com
30,se16ueee31,2016,Electrical and Electronics,jayshing,male,Other,7,1,2,Maths,A+,Club Activities,7,27.00071168,24.22659233,26.46656632,5.34,jayshing@gmail.com
30,se16ueee31,2016,Electrical and Electronics,jayshing,male,Other,7,1,2,Engineering Drawing,F,Club Activities,7,19.99021278,11.22883676,96.10430465,5.34,jayshing@gmail.com
31,se16ueee32,2016,Electrical and Electronics,julee,female,CBSE,7,1,2,Workshop Practice,A+,Others,30,7.511137703,10.88035843,49.90534765,7.86,julee@gmail.com
31,se16ueee32,2016,Electrical and Electronics,julee,female,CBSE,7,1,2,Electrical,C+,Others,30,4.985922924,27.80469529,95.88404301,7.86,julee@gmail.com
31,se16ueee32,2016,Electrical and Electronics,julee,female,CBSE,7,1,2,Biology,B,Others,30,16.84557257,24.63910161,7.906228611,7.86,julee@gmail.com
31,se16ueee32,2016,Electrical and Electronics,julee,female,CBSE,7,1,2,Economics,D,Others,30,23.15959566,20.9104028,8.782858507,7.86,julee@gmail.com
31,se16ueee32,2016,Electrical and Electronics,julee,female,CBSE,7,1,2,Maths,C,Others,30,23.2828994,3.144304021,94.47624011,7.86,julee@gmail.com
31,se16ueee32,2016,Electrical and Electronics,julee,female,CBSE,7,1,2,Engineering Drawing,A,Others,30,1.702591416,13.96894077,91.72478107,7.86,julee@gmail.com
31,se16ueee32,2016,Electrical and Electronics,julee,female,CBSE,7,1,2,French,C+,Others,30,11.190106,17.61620272,68.99755253,7.86,julee@gmail.com
32,se16ueee33,2016,Electrical and Electronics,ladakunvar,female,ICSE,7,1,2,Economics,B,Social Services,13,1.556659519,17.68343253,78.4860465,6.59,ladakunvar@gmail.com
32,se16ueee33,2016,Electrical and Electronics,ladakunvar,female,ICSE,7,1,2,Biology,C+,Social Services,13,3.166350894,20.77602016,24.46799984,6.59,ladakunvar@gmail.com
32,se16ueee33,2016,Electrical and Electronics,ladakunvar,female,ICSE,7,1,2,Workshop Practice,A,Social Services,13,13.74765846,18.6701004,35.69333543,6.59,ladakunvar@gmail.com
32,se16ueee33,2016,Electrical and Electronics,ladakunvar,female,ICSE,7,1,2,Electrical,A,Social Services,13,8.045721951,3.173405547,9.849108161,6.59,ladakunvar@gmail.com
32,se16ueee33,2016,Electrical and Electronics,ladakunvar,female,ICSE,7,1,2,French,F,Social Services,13,27.97928747,11.56908033,3.009461244,6.59,ladakunvar@gmail.com
32,se16ueee33,2016,Electrical and Electronics,ladakunvar,female,ICSE,7,1,2,Maths,F,Social Services,13,4.417907026,24.33512566,75.84138828,6.59,ladakunvar@gmail.com
32,se16ueee33,2016,Electrical and Electronics,ladakunvar,female,ICSE,7,1,2,Engineering Drawing,B+,Social Services,13,19.79791148,15.85602416,33.06799087,6.59,ladakunvar@gmail.com
33,se16ueee34,2016,Electrical and Electronics,lav,male,State,7,1,2,Biology,F,Social Services,1,9.198088397,5.371903,61.99532725,4.29,lav@gmail.com
33,se16ueee34,2016,Electrical and Electronics,lav,male,State,7,1,2,Engineering Drawing,C+,Social Services,1,8.798430953,14.24941333,51.79521012,4.29,lav@gmail.com
33,se16ueee34,2016,Electrical and Electronics,lav,male,State,7,1,2,Maths,A+,Social Services,1,27.18813462,18.48138089,71.00642714,4.29,lav@gmail.com
33,se16ueee34,2016,Electrical and Electronics,lav,male,State,7,1,2,French,B+,Social Services,1,21.96299418,7.35131305,31.28489411,4.29,lav@gmail.com
33,se16ueee34,2016,Electrical and Electronics,lav,male,State,7,1,2,Workshop Practice,C,Social Services,1,29.748051,1.432910528,65.5901515,4.29,lav@gmail.com
33,se16ueee34,2016,Electrical and Electronics,lav,male,State,7,1,2,Economics,A,Social Services,1,23.70071987,18.46618264,41.83621296,4.29,lav@gmail.com
33,se16ueee34,2016,Electrical and Electronics,lav,male,State,7,1,2,Electrical,C+,Social Services,1,3.257930363,15.89663601,73.10441239,4.29,lav@gmail.com
34,se16ueee35,2016,Electrical and Electronics,lilaki,female,ICSE,7,1,2,Electrical,F,Club Activities,13,11.89476855,22.54700377,85.33021631,5.28,lilaki@gmail.com
34,se16ueee35,2016,Electrical and Electronics,lilaki,female,ICSE,7,1,2,Workshop Practice,C,Club Activities,13,11.25499542,20.93287683,21.80854562,5.28,lilaki@gmail.com
34,se16ueee35,2016,Electrical and Electronics,lilaki,female,ICSE,7,1,2,French,B,Club Activities,13,9.935891088,1.944909879,44.49181064,5.28,lilaki@gmail.com
34,se16ueee35,2016,Electrical and Electronics,lilaki,female,ICSE,7,1,2,Economics,C+,Club Activities,13,24.1272815,24.15168591,23.90365454,5.28,lilaki@gmail.com
34,se16ueee35,2016,Electrical and Electronics,lilaki,female,ICSE,7,1,2,Engineering Drawing,D,Club Activities,13,14.51748701,18.25266205,98.68324343,5.28,lilaki@gmail.com
34,se16ueee35,2016,Electrical and Electronics,lilaki,female,ICSE,7,1,2,Maths,B,Club Activities,13,27.32496772,20.8156826,76.48413,5.28,lilaki@gmail.com
34,se16ueee35,2016,Electrical and Electronics,lilaki,female,ICSE,7,1,2,Biology,F,Club Activities,13,16.84031402,28.58941995,36.60696754,5.28,lilaki@gmail.com
35,se16ueee36,2016,Electrical and Electronics,mangta,male,ICSE,7,1,2,French,A+,Social Services,10,29.89315778,27.33666034,25.79765728,5.44,mangta@gmail.com
35,se16ueee36,2016,Electrical and Electronics,mangta,male,ICSE,7,1,2,Workshop Practice,B+,Social Services,10,26.79505212,4.370579012,31.29984886,5.44,mangta@gmail.com
35,se16ueee36,2016,Electrical and Electronics,mangta,male,ICSE,7,1,2,Engineering Drawing,D,Social Services,10,4.057150989,29.31828953,43.42433202,5.44,mangta@gmail.com
35,se16ueee36,2016,Electrical and Electronics,mangta,male,ICSE,7,1,2,Economics,B+,Social Services,10,29.89322798,8.028901565,95.20141892,5.44,mangta@gmail.com
35,se16ueee36,2016,Electrical and Electronics,mangta,male,ICSE,7,1,2,Biology,A,Social Services,10,6.815000929,19.14955615,75.66697158,5.44,mangta@gmail.com
35,se16ueee36,2016,Electrical and Electronics,mangta,male,ICSE,7,1,2,Electrical,C,Social Services,10,3.952648337,19.52931465,69.23427854,5.44,mangta@gmail.com
35,se16ueee36,2016,Electrical and Electronics,mangta,male,ICSE,7,1,2,Maths,C+,Social Services,10,17.36485405,22.54791242,49.72625987,5.44,mangta@gmail.com
36,se16ueee37,2016,Electrical and Electronics,mogan,male,Other,7,1,2,Maths,F,Research Work,23,20.3289213,23.46769952,33.0878194,8.21,mogan@gmail.com
36,se16ueee37,2016,Electrical and Electronics,mogan,male,Other,7,1,2,Biology,A,Research Work,23,5.459448684,8.794758713,22.60708985,8.21,mogan@gmail.com
36,se16ueee37,2016,Electrical and Electronics,mogan,male,Other,7,1,2,Economics,C+,Research Work,23,15.35221812,29.32260974,31.32419476,8.21,mogan@gmail.com
36,se16ueee37,2016,Electrical and Electronics,mogan,male,Other,7,1,2,Engineering Drawing,A+,Research Work,23,27.82093122,24.37163255,28.7670999,8.21,mogan@gmail.com
36,se16ueee37,2016,Electrical and Electronics,mogan,male,Other,7,1,2,Workshop Practice,C+,Research Work,23,7.375927531,11.18749839,57.08958139,8.21,mogan@gmail.com
36,se16ueee37,2016,Electrical and Electronics,mogan,male,Other,7,1,2,French,C,Research Work,23,24.84033725,29.48185544,75.73479925,8.21,mogan@gmail.com
36,se16ueee37,2016,Electrical and Electronics,mogan,male,Other,7,1,2,Electrical,F,Research Work,23,6.784772238,26.33973543,29.90994862,8.21,mogan@gmail.com
37,se16ueee38,2016,Electrical and Electronics,mudssir,male,ICSE,7,1,2,Economics,C,Outdoor Games,6,23.34261556,1.483467261,63.36216871,5.32,mudssir@gmail.com
37,se16ueee38,2016,Electrical and Electronics,mudssir,male,ICSE,7,1,2,French,D,Outdoor Games,6,5.523409469,5.982190184,23.05924057,5.32,mudssir@gmail.com
37,se16ueee38,2016,Electrical and Electronics,mudssir,male,ICSE,7,1,2,Workshop Practice,D,Outdoor Games,6,24.02569098,9.534788822,25.46404361,5.32,mudssir@gmail.com
37,se16ueee38,2016,Electrical and Electronics,mudssir,male,ICSE,7,1,2,Maths,B,Outdoor Games,6,20.28721675,24.74463026,6.82362094,5.32,mudssir@gmail.com
37,se16ueee38,2016,Electrical and Electronics,mudssir,male,ICSE,7,1,2,Biology,F,Outdoor Games,6,14.72702318,1.999276221,52.87183487,5.32,mudssir@gmail.com
37,se16ueee38,2016,Electrical and Electronics,mudssir,male,ICSE,7,1,2,Electrical,A,Outdoor Games,6,14.82526856,20.26764437,2.647299727,5.32,mudssir@gmail.com
37,se16ueee38,2016,Electrical and Electronics,mudssir,male,ICSE,7,1,2,Engineering Drawing,B+,Outdoor Games,6,21.27032527,20.12236326,74.78984804,5.32,mudssir@gmail.com
38,se16ueee39,2016,Electrical and Electronics,mukeemuddin,male,Other,7,1,2,Workshop Practice,C+,Outdoor Games,23,16.71737611,2.763729218,72.86680161,7.05,mukeemuddin@gmail.com
38,se16ueee39,2016,Electrical and Electronics,mukeemuddin,male,Other,7,1,2,Economics,A+,Outdoor Games,23,26.77612733,3.696473742,99.79537786,7.05,mukeemuddin@gmail.com
38,se16ueee39,2016,Electrical and Electronics,mukeemuddin,male,Other,7,1,2,Maths,F,Outdoor Games,23,2.144099737,20.60176898,58.73924304,7.05,mukeemuddin@gmail.com
38,se16ueee39,2016,Electrical and Electronics,mukeemuddin,male,Other,7,1,2,Biology,C+,Outdoor Games,23,1.850852572,20.40334913,85.23506745,7.05,mukeemuddin@gmail.com
38,se16ueee39,2016,Electrical and Electronics,mukeemuddin,male,Other,7,1,2,Engineering Drawing,C+,Outdoor Games,23,29.22811164,23.07615147,55.69821318,7.05,mukeemuddin@gmail.com
38,se16ueee39,2016,Electrical and Electronics,mukeemuddin,male,Other,7,1,2,Electrical,D,Outdoor Games,23,16.5087925,12.06337275,8.615414673,7.05,mukeemuddin@gmail.com
38,se16ueee39,2016,Electrical and Electronics,mukeemuddin,male,Other,7,1,2,French,D,Outdoor Games,23,14.40998331,9.874651951,70.66492595,7.05,mukeemuddin@gmail.com
3,se16ueee4,2016,Electrical and Electronics,akhtari,female,State,7,1,2,Economics,F,Outdoor Games,23,20.42928733,29.44290407,93.19965551,6.81,akhtari@gmail.com
3,se16ueee4,2016,Electrical and Electronics,akhtari,female,State,7,1,2,Biology,A+,Outdoor Games,23,12.46991157,28.76498471,58.4732079,6.81,akhtari@gmail.com
3,se16ueee4,2016,Electrical and Electronics,akhtari,female,State,7,1,2,Maths,A,Outdoor Games,23,8.747495191,18.65208967,34.35086865,6.81,akhtari@gmail.com
3,se16ueee4,2016,Electrical and Electronics,akhtari,female,State,7,1,2,Engineering Drawing,C,Outdoor Games,23,1.423191748,4.48424721,68.68985535,6.81,akhtari@gmail.com
3,se16ueee4,2016,Electrical and Electronics,akhtari,female,State,7,1,2,French,A+,Outdoor Games,23,15.95212778,23.6017593,79.50591837,6.81,akhtari@gmail.com
3,se16ueee4,2016,Electrical and Electronics,akhtari,female,State,7,1,2,Electrical,D,Outdoor Games,23,10.82105216,13.1846661,91.71677593,6.81,akhtari@gmail.com
3,se16ueee4,2016,Electrical and Electronics,akhtari,female,State,7,1,2,Workshop Practice,A,Outdoor Games,23,15.18865518,5.839282839,66.43956669,6.81,akhtari@gmail.com
39,se16ueee40,2016,Electrical and Electronics,murjina,female,CBSE,7,1,2,Electrical,C,Others,6,12.46524556,3.399976546,7.92182972,7.44,murjina@gmail.com
39,se16ueee40,2016,Electrical and Electronics,murjina,female,CBSE,7,1,2,Workshop Practice,B,Others,6,23.80368108,23.22559327,86.95558496,7.44,murjina@gmail.com
39,se16ueee40,2016,Electrical and Electronics,murjina,female,CBSE,7,1,2,Economics,C+,Others,6,16.19541138,16.8270146,21.77012852,7.44,murjina@gmail.com
39,se16ueee40,2016,Electrical and Electronics,murjina,female,CBSE,7,1,2,Engineering Drawing,B,Others,6,18.91802146,2.990614739,90.20333174,7.44,murjina@gmail.com
39,se16ueee40,2016,Electrical and Electronics,murjina,female,CBSE,7,1,2,French,C+,Others,6,20.99935529,10.13478819,85.60929573,7.44,murjina@gmail.com
39,se16ueee40,2016,Electrical and Electronics,murjina,female,CBSE,7,1,2,Biology,D,Others,6,2.175588791,8.369237436,7.705853936,7.44,murjina@gmail.com
39,se16ueee40,2016,Electrical and Electronics,murjina,female,CBSE,7,1,2,Maths,A,Others,6,23.010247,5.027253832,92.72806888,7.44,murjina@gmail.com
40,se16ueee41,2016,Electrical and Electronics,najis,female,State,7,1,2,Electrical,F,Social Services,17,26.21637101,15.19766075,45.24906978,7.58,najis@gmail.com
40,se16ueee41,2016,Electrical and Electronics,najis,female,State,7,1,2,Engineering Drawing,B,Social Services,17,3.039142823,21.29562743,68.86914979,7.58,najis@gmail.com
40,se16ueee41,2016,Electrical and Electronics,najis,female,State,7,1,2,Workshop Practice,A,Social Services,17,13.38890241,27.97885456,20.23141876,7.58,najis@gmail.com
40,se16ueee41,2016,Electrical and Electronics,najis,female,State,7,1,2,Maths,C+,Social Services,17,22.70970937,10.14140317,95.0802475,7.58,najis@gmail.com
40,se16ueee41,2016,Electrical and Electronics,najis,female,State,7,1,2,Biology,C+,Social Services,17,13.41579622,10.2101009,16.72869781,7.58,najis@gmail.com
40,se16ueee41,2016,Electrical and Electronics,najis,female,State,7,1,2,Economics,A,Social Services,17,1.3436223,13.56292252,37.16215814,7.58,najis@gmail.com
40,se16ueee41,2016,Electrical and Electronics,najis,female,State,7,1,2,French,C+,Social Services,17,13.21073914,8.424922111,22.56828405,7.58,najis@gmail.com
41,se16ueee42,2016,Electrical and Electronics,nirjala,female,Other,7,1,2,Engineering Drawing,B,Social Services,6,28.83460753,23.64770103,90.28405909,6.62,nirjala@gmail.com
41,se16ueee42,2016,Electrical and Electronics,nirjala,female,Other,7,1,2,Electrical,D,Social Services,6,21.51315659,17.92137938,72.41876045,6.62,nirjala@gmail.com
41,se16ueee42,2016,Electrical and Electronics,nirjala,female,Other,7,1,2,Economics,B+,Social Services,6,26.45678808,25.66163679,11.33300785,6.62,nirjala@gmail.com
41,se16ueee42,2016,Electrical and Electronics,nirjala,female,Other,7,1,2,French,A+,Social Services,6,5.044447656,8.529868963,77.43258415,6.62,nirjala@gmail.com
41,se16ueee42,2016,Electrical and Electronics,nirjala,female,Other,7,1,2,Biology,C,Social Services,6,4.0049123,13.47727164,32.2303287,6.62,nirjala@gmail.com
41,se16ueee42,2016,Electrical and Electronics,nirjala,female,Other,7,1,2,Maths,B+,Social Services,6,22.22481202,1.782618353,25.08754807,6.62,nirjala@gmail.com
41,se16ueee42,2016,Electrical and Electronics,nirjala,female,Other,7,1,2,Workshop Practice,B+,Social Services,6,22.75175241,8.129562431,57.7499737,6.62,nirjala@gmail.com
42,se16ueee43,2016,Electrical and Electronics,omparkash,male,Other,7,1,2,Maths,C+,Outdoor Games,27,11.24039049,21.26640804,94.6738588,6.3,omparkash@gmail.com
42,se16ueee43,2016,Electrical and Electronics,omparkash,male,Other,7,1,2,French,B,Outdoor Games,27,19.33870364,16.76303005,48.01508876,6.3,omparkash@gmail.com
42,se16ueee43,2016,Electrical and Electronics,omparkash,male,Other,7,1,2,Workshop Practice,B,Outdoor Games,27,19.17552917,10.81742588,84.59297903,6.3,omparkash@gmail.com
42,se16ueee43,2016,Electrical and Electronics,omparkash,male,Other,7,1,2,Biology,B+,Outdoor Games,27,9.062223849,28.4629767,79.01550634,6.3,omparkash@gmail.com
42,se16ueee43,2016,Electrical and Electronics,omparkash,male,Other,7,1,2,Electrical,B+,Outdoor Games,27,14.67385065,6.116103912,82.35715767,6.3,omparkash@gmail.com
42,se16ueee43,2016,Electrical and Electronics,omparkash,male,Other,7,1,2,Economics,B+,Outdoor Games,27,26.7697608,26.11085545,28.60164274,6.3,omparkash@gmail.com
42,se16ueee43,2016,Electrical and Electronics,omparkash,male,Other,7,1,2,Engineering Drawing,C,Outdoor Games,27,24.95451227,24.48933132,5.598974054,6.3,omparkash@gmail.com
43,se16ueee44,2016,Electrical and Electronics,pankaj,female,Other,7,1,2,Maths,C+,Outdoor Games,2,5.188222271,18.52542819,26.87449103,8.42,pankaj@gmail.com
43,se16ueee44,2016,Electrical and Electronics,pankaj,female,Other,7,1,2,French,C,Outdoor Games,2,4.167253424,24.67243544,23.5721414,8.42,pankaj@gmail.com
43,se16ueee44,2016,Electrical and Electronics,pankaj,female,Other,7,1,2,Electrical,C+,Outdoor Games,2,6.445697785,15.44336042,97.84676624,8.42,pankaj@gmail.com
43,se16ueee44,2016,Electrical and Electronics,pankaj,female,Other,7,1,2,Engineering Drawing,A+,Outdoor Games,2,26.84278342,7.533946579,2.711016527,8.42,pankaj@gmail.com
43,se16ueee44,2016,Electrical and Electronics,pankaj,female,Other,7,1,2,Biology,D,Outdoor Games,2,14.54828249,15.94234103,65.32085667,8.42,pankaj@gmail.com
